第六區管理處臨時供水站清冊,,,,,,,,
,,,,,,,105.02.09   19:20,
序號,所別,行政區,臨時供水站名稱,地址,儲水桶,,聯絡人,電話
,,,,,噸數,數量,,
1,台南所,中西區,中西區公所,台南市中西區開山路1號-中西區公所,1,1,楊股長,06-2370021
2,,中西區,華南銀行,台南市中西區永福路2段154號-華南銀行,1,1,楊股長,06-2370021
3,,中西區,停車場,台南市中西區大埔街43號對面-延平郡王祠停車場,1,1,楊股長,06-2370021
4,,中西區,小康市場,台南市中西區文賢路197號-第一小康市場,1,1,楊股長,06-2370021
5,,中西區,人行道,台南市中西區海安路2段297號-基督教會邊人行道,1,1,楊股長,06-2370021
6,,中西區,樹林街停車場,台南市中西區樹林街1段181號旁,1,1,楊股長,06-2370021
7,,中西區,建國戲院旁,台南市中西區民權路1段56號靠巷子旁,1,1,楊股長,06-2370021
8,,中西區,民族路停車場,台南市中西區民族路2段87號,1,1,楊股長,06-2370021
9,,中西區,友愛東街空地,台南市中西區友愛東街15號前空地,1,1,楊股長,06-2370021
10,,中西區,福德爺廟旁,台南市中西區城隍街21號對面,1,1,楊股長,06-2370021
11,,中西區,南門路,台南市中西區南門路4號,1,1,楊股長,06-2370021
12,,東區,東區公所,台南市東區崇學路100號-東區公所(崇信里),1,1,楊股長,06-2370021
13,,東區,大智里活動中心,台南市東區德東街90號-大智里活動中心(大智里),1,1,楊股長,06-2370021
14,,東區,市立醫院,台南市東區崇德路670號-市立醫院前(崇成里),1,1,楊股長,06-2370021
15,,東區,公園,台南市東區裕農三街116號對面-裕農三街公園(關聖里),1,2,楊股長,06-2370021
16,,東區,大同市場,台南市東區立德十路29號-大同市場前(大德里),1,1,楊股長,06-2370021
17,,東區,活動中心,台南市東區長榮路2段17號-活動中心(中西里),1,1,楊股長,06-2370021
18,,東區,東聖里活動中心,台南市東區中華東路2段133巷17弄58號-東聖里活動中心(東聖里),1,1,楊股長,06-2370021
19,,東區,大榕樹下,台南市東區建東街41號邊-建東街大榕樹下(後甲里),1,1,楊股長,06-2370021
20,,東區,成大里救國團活動中心,台南市東區育樂街58號(成大里),1,1,楊股長,06-2370021
21,,東區,萊爾富超市,台南市東區大同路1段59號(大同里),1,1,楊股長,06-2370021
22,,東區,衛國街,台南市東區衛國街112巷17號(衛國里),1,1,楊股長,06-2370021
23,,東區,護東宮,台南市東區東和路102號停車場邊(小東里),1,1,楊股長,06-2370021
24,,東區,統帥天下,台南東區市富農街1段191巷10號(自強里),1,1,楊股長,06-2370021
25,,東區,崇善里,台南市崇善八街32號,1,1,楊股長,06-2370021
26,,東區,仁和里,仁和里仁和路與自由路口,1,1,楊股長,06-2370021
27,,東區,路東里-1,路東里大同路與林森路路口,1,1,楊股長,06-2370021
28,,東區,宏總新中國,宏總新中國,1,1,楊股長,06-2370021
29,,東區,崇德里,崇德里崇德7街,1,1,楊股長,06-2370021
30,,東區,路東里-2,路東里活動中心,1,1,楊股長,06-2370021
31,,東區,立德九路,立德九路46號,1,1,楊股長,06-2370021
32,,東區,榮譽街,榮譽街39號,1,1,楊股長,06-2370021
33,,東區,崇德路,崇德路333巷23弄16號,1,1,楊股長,06-2370021
34,,東區,崇德路活動中心,崇德路111號 活動中心,1,1,楊股長,06-2370021
35,,南區,大成國中,台南市南區西門路一段306號-大成國中,1,1,楊股長,06-2370021
36,,南區,大林國宅活動中心,台南市南區大同路2段146號,1,1,楊股長,06-2370021
37,,南區,竹溪里活動中心,台南市南區健康路1段113巷51弄1號,1,1,楊股長,06-2370021
38,,南區,水交社重劃區前,台南市南區西門路1段279巷對面,1,1,楊股長,06-2370021
39,,南區,大恩里,台南市南區國民路165巷52弄26號,1,1,楊股長,06-2370021
40,,南區,灣裡南寧高中,台南市南區明興路925號167號-灣裡南寧高中,1,1,楊股長,06-2370021
41,,南區,超峰寺,台南市南區灣裡興南街166巷口-超峰寺灣裡路168號,1,1,楊股長,06-2370021
42,,南區,台南市國民路165巷,台南市國民路165巷62號對面,1,1,楊股長,06-2370021
43,,南區,台南市國民路52巷,台南市國民路52巷26號對面,1,1,楊股長,06-2370021
